E+Version,Climate,System,Parametric,Heating [kBtu],Cooling [kBtu],Fan [kBtu],Heat [kWh],Cool [kWh],Fan [kWh],U,SHGC,Run
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00031Table.csv,55749.19,4089.45,1980.87,16334.51,1198.2,580.39491,1.1,0.1,31
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00032Table.csv,50903.03,5554.1,2503.24,14914.59,1627.4,733.44932,1.1,0.25,32
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00033Table.csv,47350.12,6978.7,2980.35,13873.59,2044.8,873.24255,1.1,0.4,33
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00034Table.csv,44637.02,8308.55,3406.53,13078.65,2434.4,998.11329,1.1,0.55,34
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00035Table.csv,42407.8,9648.06,3822.35,12425.49,2826.9,1119.94855,1.1,0.7,35
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00036Table.csv,40700.84,10994.67,4237.2,11925.35,3221.4,1241.4996,1.1,0.85,36
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00001Table.csv,85765.89,6955.47,2997.79,25129.41,2038,878.35247,0.1,0.1,1
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00002Table.csv,81230.87,8334.06,3462.27,23800.64,2441.9,1014.44511,0.1,0.25,2
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00003Table.csv,77319.34,9742.62,3919.35,22654.57,2854.6,1148.36955,0.1,0.4,3
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00004Table.csv,73779.44,11242.91,4398.39,21617.38,3294.2,1288.72827,0.1,0.55,4
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00005Table.csv,70769.48,12761.91,4873.24,20735.46,3739.2,1427.85932,0.1,0.7,5
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00006Table.csv,68201.24,14313.15,5354.8,19982.96,4193.8,1568.9564,0.1,0.85,6
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00007Table.csv,95023.28,6830.86,3100.36,27841.82,2001.4,908.40548,0.3,0.1,7
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00008Table.csv,90291.83,8193.77,3575.28,26455.51,2400.8,1047.55704,0.3,0.25,8
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00009Table.csv,86293.38,9549.09,4032.89,25283.96,2797.9,1181.63677,0.3,0.4,9
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00010Table.csv,82673.83,10937.05,4492.02,24223.43,3204.6,1316.16186,0.3,0.55,10
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00011Table.csv,79484.41,12391.85,4959.11,23288.93,3630.8,1453.01923,0.3,0.7,11
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00012Table.csv,76706.59,13867.72,5428,22475.03,4063.2,1590.404,0.3,0.85,12
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00013Table.csv,102990.74,6756.02,3190.65,30176.29,1979.5,934.86045,0.5,0.1,13
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00014Table.csv,98150.8,8073.61,3670.42,28758.18,2365.6,1075.43306,0.5,0.25,14
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00015Table.csv,94097.03,9383.6,4124.69,27570.43,2749.4,1208.53417,0.5,0.4,15
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00016Table.csv,90380.39,10726.45,4580.4,26481.45,3142.8,1342.0572,0.5,0.55,16
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00017Table.csv,87064.75,12119.16,5038.46,25509.97,3550.9,1476.26878,0.5,0.7,17
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00018Table.csv,84154.88,13549.09,5494.85,24657.38,3969.9,1609.99105,0.5,0.85,18
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00019Table.csv,109752.34,6745.53,3291.55,32157.44,1976.4,964.42415,0.7,0.1,19
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00020Table.csv,104518.87,8152.47,3807.44,30624.03,2388.7,1115.57992,0.7,0.25,20
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00021Table.csv,100254.18,9503.35,4286.1,29374.47,2784.5,1255.8273,0.7,0.4,21
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00022Table.csv,96583.95,10812.36,4737.87,28299.1,3168,1388.19591,0.7,0.55,22
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00023Table.csv,93265.84,12160.81,5188.89,27326.89,3563.1,1520.34477,0.7,0.7,23
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00024Table.csv,90390.55,13514.02,5632.73,26484.43,3959.6,1650.38989,0.7,0.85,24
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00025Table.csv,115741.16,6750.74,3378.27,33912.16,1978,989.83311,0.9,0.1,25
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00026Table.csv,110118.36,8233.27,3941.95,32264.68,2412.3,1154.99135,0.9,0.25,26
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00027Table.csv,105645.41,9637.05,4448.93,30954.11,2823.7,1303.53649,0.9,0.4,27
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00028Table.csv,101989.44,10932.32,4899.12,29882.91,3203.2,1435.44216,0.9,0.55,28
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00029Table.csv,98707.84,12230.38,5335.7,28921.4,3583.5,1563.3601,0.9,0.7,29
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00030Table.csv,95924.25,13505.61,5756.76,28105.81,3957.1,1686.73068,0.9,0.85,30
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00031Table.csv,119176.16,6765.18,3437.05,34918.61,1982.2,1007.05565,1.1,0.1,31
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00032Table.csv,113416.19,8265.75,4015.47,33230.94,2421.9,1176.53271,1.1,0.25,32
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00033Table.csv,108907.44,9672.27,4527.87,31909.88,2834,1326.66591,1.1,0.4,33
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00034Table.csv,105274.32,10940.16,4972.31,30845.38,3205.5,1456.88683,1.1,0.55,34
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00035Table.csv,102040.43,12189.56,5394.1,29897.85,3571.5,1580.4713,1.1,0.7,35
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00036Table.csv,99294.11,13414.09,5800.31,29093.17,3930.3,1699.49083,1.1,0.85,36
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00001Table.csv,62908.23,6083.13,2396.5,18432.11,1782.4,702.1745,0.1,0.1,1
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00002Table.csv,58445.14,7498.73,2814.93,17124.43,2197.1,824.77449,0.1,0.25,2
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00003Table.csv,54686.98,8965.09,3250.6,16023.29,2626.8,952.4258,0.1,0.4,3
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00004Table.csv,51436.67,10543.3,3716.3,15070.94,3089.2,1088.8759,0.1,0.55,4
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00005Table.csv,48811.92,12153.16,4189.62,14301.89,3560.9,1227.55866,0.1,0.7,5
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00006Table.csv,46699.89,13817.47,4674.81,13683.07,4048.5,1369.71933,0.1,0.85,6
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00007Table.csv,72211.99,5933,2492.82,21158.11,1738.4,730.39626,0.3,0.1,7
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00008Table.csv,67500.82,7329.23,2925.5,19777.74,2147.5,857.1715,0.3,0.25,8
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00009Table.csv,63580.99,8732.48,3365.53,18629.23,2558.6,986.10029,0.3,0.4,9
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00010Table.csv,60149.99,10180.42,3815.73,17623.95,2982.9,1118.00889,0.3,0.55,10
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00011Table.csv,57244.62,11708.21,4274.06,16772.67,3430.5,1252.29958,0.3,0.7,11
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00012Table.csv,54847.55,13276.93,4748.72,16070.33,3890.1,1391.37496,0.3,0.85,12
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00013Table.csv,80260.59,5845.21,2578.85,23516.35,1712.6,755.60305,0.5,0.1,13
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00014Table.csv,75397.08,7196.77,3024.7,22091.34,2108.7,886.2371,0.5,0.25,14
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00015Table.csv,71382.7,8539.75,3463.19,20915.13,2502.1,1014.71467,0.5,0.4,15
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00016Table.csv,67778.88,9936.64,3906.08,19859.21,2911.4,1144.48144,0.5,0.55,16
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00017Table.csv,64690.45,11389.01,4360.33,18954.3,3337,1277.57669,0.5,0.7,17
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00018Table.csv,62072.02,12888.81,4823.09,18187.1,3776.4,1413.16537,0.5,0.85,18
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00019Table.csv,87118.08,5830.84,2671.03,25525.6,1708.4,782.61179,0.7,0.1,19
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00020Table.csv,81832.45,7252.89,3160.87,23976.91,2125.1,926.13491,0.7,0.25,20
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00021Table.csv,77596.32,8639.17,3625.52,22735.72,2531.3,1062.27736,0.7,0.4,21
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00022Table.csv,74009.67,9990.17,4068.07,21684.83,2927.1,1191.94451,0.7,0.55,22
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00023Table.csv,70863.41,11401.76,4517.29,20762.98,3340.7,1323.56597,0.7,0.7,23
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00024Table.csv,68218.82,12817.19,4961.23,19988.11,3755.4,1453.64039,0.7,0.85,24
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00025Table.csv,93205.5,5830.83,2753.46,27309.21,1708.4,806.76378,0.9,0.1,25
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00026Table.csv,87507.22,7329.67,3290.11,25639.62,2147.6,964.00223,0.9,0.25,26
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00027Table.csv,83056.51,8760.34,3785.06,24335.56,2566.8,1109.02258,0.9,0.4,27
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00028Table.csv,79464.76,10101.01,4226.33,23283.17,2959.6,1238.31469,0.9,0.55,28
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00029Table.csv,76308.92,11452.97,4661.94,22358.51,3355.7,1365.94842,0.9,0.7,29
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00030Table.csv,73710.33,12777.95,5082.93,21597.13,3743.9,1489.29849,0.9,0.85,30
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00031Table.csv,96699.77,5842.96,2810.59,28333.03,1712,823.50287,1.1,0.1,31
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00032Table.csv,90850.12,7364.57,3365.3,26619.09,2157.8,986.0329,1.1,0.25,32
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00033Table.csv,86353.54,8799.61,3860.64,25301.59,2578.3,1131.16752,1.1,0.4,33
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00034Table.csv,82770.08,10105.75,4299.27,24251.63,2961,1259.68611,1.1,0.55,34
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00035Table.csv,79637.85,11399.05,4722.5,23333.89,3339.9,1383.6925,1.1,0.7,35
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00036Table.csv,77057.49,12669.87,5128.94,22577.84,3712.3,1502.77942,1.1,0.85,36
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00001Table.csv,30927.69,5153.33,1712.88,9061.81,1509.9,501.87384,0.1,0.1,1
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00002Table.csv,27106.52,6625.17,2075.15,7942.21,1941.2,608.01895,0.1,0.25,2
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00003Table.csv,24298.63,8194.21,2474.55,7119.5,2400.9,725.04315,0.1,0.4,3
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00004Table.csv,22235.52,9944.04,2935.39,6515.01,2913.6,860.06927,0.1,0.55,4
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00005Table.csv,20759.78,11739.91,3419.43,6082.62,3439.8,1001.89299,0.1,0.7,5
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00006Table.csv,19648.35,13562.84,3921.94,5756.97,3973.9,1149.12842,0.1,0.85,6
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00007Table.csv,39887.51,4954.65,1818.48,11687.04,1451.7,532.81464,0.3,0.1,7
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00008Table.csv,35614.72,6371.08,2197.45,10435.11,1866.7,643.85285,0.3,0.25,8
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00009Table.csv,32362.44,7845.51,2593.86,9482.19,2298.7,760.00098,0.3,0.4,9
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00010Table.csv,29853.46,9409.11,3029.11,8747.06,2756.9,887.52923,0.3,0.55,10
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00011Table.csv,27988.81,11088.13,3501.68,8200.72,3248.8,1025.99224,0.3,0.7,11
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00012Table.csv,26552,12822.61,3992.81,7779.74,3757,1169.89333,0.3,0.85,12
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00013Table.csv,47772.76,4826.35,1914.4,13997.42,1414.1,560.9192,0.5,0.1,13
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00014Table.csv,43224.69,6183.94,2302.99,12664.83,1811.9,674.77607,0.5,0.25,14
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00015Table.csv,39694.76,7579.71,2701.82,11630.56,2220.9,791.63326,0.5,0.4,15
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00016Table.csv,36811.14,9061.14,3129.84,10785.66,2654.9,917.04312,0.5,0.55,16
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00017Table.csv,34608.82,10640.21,3586.4,10140.38,3117.6,1050.8152,0.5,0.7,17
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00018Table.csv,32910.85,12294.09,4061.37,9642.88,3602.2,1189.98141,0.5,0.85,18
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00019Table.csv,54562.08,4794.88,2012.28,15986.69,1404.9,589.59804,0.7,0.1,19
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00020Table.csv,49547.26,6220.69,2435.02,14517.35,1822.7,713.46086,0.7,0.25,20
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00021Table.csv,45725.93,7647.47,2870.61,13397.7,2240.7,841.08873,0.7,0.4,21
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00022Table.csv,42719.76,9072.55,3294.02,12516.89,2658.3,965.14786,0.7,0.55,22
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00023Table.csv,40328.59,10581.02,3741.55,11816.28,3100.2,1096.27415,0.7,0.7,23
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00024Table.csv,38511.54,12130.15,4200.85,11283.88,3554.1,1230.84905,0.7,0.85,24
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00025Table.csv,60629,4770.24,2095.72,17764.3,1397.7,614.04596,0.9,0.1,25
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00026Table.csv,55160.07,6276.02,2566.98,16161.9,1838.9,752.12514,0.9,0.25,26
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00027Table.csv,51079.02,7741.74,3031.65,14966.15,2268.3,888.27345,0.9,0.4,27
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00028Table.csv,47978.49,9137.78,3460.1,14057.7,2677.4,1013.8093,0.9,0.55,28
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00029Table.csv,45465.02,10569.47,3891.27,13321.25,3096.9,1140.14211,0.9,0.7,29
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00030Table.csv,43584.9,12024.93,4328.06,12770.38,3523.3,1268.12158,0.9,0.85,30
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00031Table.csv,64124.74,4779.56,2148.95,18788.55,1400.4,629.64235,1.1,0.1,31
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00032Table.csv,63003.25,6415.7,2710.7,18459.95,1879.8,794.2351,1.1,0.25,32
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00033Table.csv,59245.52,7657.7,3129.42,17358.94,2243.7,916.92006,1.1,0.4,33
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00034Table.csv,56762.51,8520.35,3402.48,16631.42,2496.5,996.92664,1.1,0.55,34
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00035Table.csv,55391.12,9085.33,3503.36,16229.6,2662,1026.48448,1.1,0.7,35
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2018_para00036Table.csv,54416.28,9751.43,3729.65,15943.97,2857.2,1092.78745,1.1,0.85,36
9.5,5A,Elec,ORD+elecres+slab+1990_para00001Table.csv,106157.39,5034.14,4228,31104.12,1475,1238.804,0.1,0.1,1
9.5,5A,Elec,ORD+elecres+slab+1990_para00002Table.csv,102355.82,6184.02,4408.6,29990.26,1811.9,1291.7198,0.1,0.25,2
9.5,5A,Elec,ORD+elecres+slab+1990_para00003Table.csv,98991.56,7353.49,4701.5,29004.53,2154.6,1377.5395,0.1,0.4,3
9.5,5A,Elec,ORD+elecres+slab+1990_para00004Table.csv,95548.97,8693.82,5354.65,27995.85,2547.3,1568.91245,0.1,0.55,4
9.5,5A,Elec,ORD+elecres+slab+1990_para00005Table.csv,92476.07,10043.42,5995.22,27095.49,2942.7,1756.59946,0.1,0.7,5
9.5,5A,Elec,ORD+elecres+slab+1990_para00006Table.csv,89731.05,11428.94,6639.04,26291.2,3348.7,1945.23872,0.1,0.85,6
9.5,5A,Elec,ORD+elecres+slab+1990_para00007Table.csv,115798.25,4958.47,4514.75,33928.89,1452.8,1322.82175,0.3,0.1,7
9.5,5A,Elec,ORD+elecres+slab+1990_para00008Table.csv,111854,6092.25,4688.78,32773.22,1785,1373.81254,0.3,0.25,8
9.5,5A,Elec,ORD+elecres+slab+1990_para00009Table.csv,108511.92,7199.59,4884.05,31793.99,2109.5,1431.02665,0.3,0.4,9
9.5,5A,Elec,ORD+elecres+slab+1990_para00010Table.csv,105123.53,8428.33,5457.9,30801.19,2469.5,1599.1647,0.3,0.55,10
9.5,5A,Elec,ORD+elecres+slab+1990_para00011Table.csv,101956,9720.23,6090.73,29873.11,2848,1784.58389,0.3,0.7,11
9.5,5A,Elec,ORD+elecres+slab+1990_para00012Table.csv,99083.9,11037.12,6721.75,29031.58,3233.9,1969.47275,0.3,0.85,12
9.5,5A,Elec,ORD+elecres+slab+1990_para00013Table.csv,124148.39,4907.09,4771.61,36375.48,1437.8,1398.08173,0.5,0.1,13
9.5,5A,Elec,ORD+elecres+slab+1990_para00014Table.csv,120133.06,6008.05,4934.62,35198.99,1760.4,1445.84366,0.5,0.25,14
9.5,5A,Elec,ORD+elecres+slab+1990_para00015Table.csv,116755.25,7083.71,5119.27,34209.29,2075.5,1499.94611,0.5,0.4,15
9.5,5A,Elec,ORD+elecres+slab+1990_para00016Table.csv,113440.08,8233.67,5552.03,33237.94,2412.5,1626.74479,0.5,0.55,16
9.5,5A,Elec,ORD+elecres+slab+1990_para00017Table.csv,110220.88,9482.58,6178.59,32294.72,2778.4,1810.32687,0.5,0.7,17
9.5,5A,Elec,ORD+elecres+slab+1990_para00018Table.csv,107273.08,10747.67,6799.52,31431.01,3149.1,1992.25936,0.5,0.85,18
9.5,5A,Elec,ORD+elecres+slab+1990_para00019Table.csv,131318.22,4906.24,5003.73,38476.24,1437.5,1466.09289,0.7,0.1,19
9.5,5A,Elec,ORD+elecres+slab+1990_para00020Table.csv,127005.74,6072.02,5174.72,37212.68,1779.1,1516.19296,0.7,0.25,20
9.5,5A,Elec,ORD+elecres+slab+1990_para00021Table.csv,123459.11,7182.99,5364.27,36173.52,2104.6,1571.73111,0.7,0.4,21
9.5,5A,Elec,ORD+elecres+slab+1990_para00022Table.csv,120229.92,8292.62,5743.35,35227.37,2429.7,1682.80155,0.7,0.55,22
9.5,5A,Elec,ORD+elecres+slab+1990_para00023Table.csv,117036.5,9501.75,6363.89,34291.69,2784,1864.61977,0.7,0.7,23
9.5,5A,Elec,ORD+elecres+slab+1990_para00024Table.csv,114162.06,10715.21,6968.28,33449.48,3139.6,2041.70604,0.7,0.85,24
9.5,5A,Elec,ORD+elecres+slab+1990_para00025Table.csv,137694.31,4907.82,5210.63,40344.43,1438,1526.71459,0.9,0.1,25
9.5,5A,Elec,ORD+elecres+slab+1990_para00026Table.csv,133096,6127.17,5387.38,38997.13,1795.3,1578.50234,0.9,0.25,26
9.5,5A,Elec,ORD+elecres+slab+1990_para00027Table.csv,129386.38,7278.32,5583.23,37910.21,2132.5,1635.88639,0.9,0.4,27
9.5,5A,Elec,ORD+elecres+slab+1990_para00028Table.csv,126196.51,8376.22,5928.4,36975.58,2454.2,1737.0212,0.9,0.55,28
9.5,5A,Elec,ORD+elecres+slab+1990_para00029Table.csv,123052.64,9546.86,6537.33,36054.42,2797.2,1915.43769,0.9,0.7,29
9.5,5A,Elec,ORD+elecres+slab+1990_para00030Table.csv,120295.99,10703.16,7119.85,35246.73,3136,2086.11605,0.9,0.85,30
9.5,5A,Elec,ORD+elecres+slab+1990_para00031Table.csv,141378.65,4919.94,5333.17,41423.94,1441.5,1562.61881,1.1,0.1,31
9.5,5A,Elec,ORD+elecres+slab+1990_para00032Table.csv,136682.57,6156.22,5511.62,40047.99,1803.8,1614.90466,1.1,0.25,32
9.5,5A,Elec,ORD+elecres+slab+1990_para00033Table.csv,132949.5,7306.48,5703.36,38954.2,2140.8,1671.08448,1.1,0.4,33
9.5,5A,Elec,ORD+elecres+slab+1990_para00034Table.csv,129815.57,8375.13,6004.97,38035.96,2453.9,1759.45621,1.1,0.55,34
9.5,5A,Elec,ORD+elecres+slab+1990_para00035Table.csv,126728.91,9504.13,6595.72,37131.57,2784.7,1932.54596,1.1,0.7,35
9.5,5A,Elec,ORD+elecres+slab+1990_para00036Table.csv,124030.4,10614.87,7164.41,36340.91,3110.2,2099.17213,1.1,0.85,36
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00001Table.csv,73589.18,3868.95,2927.74,21561.63,1133.6,857.82782,0.1,0.1,1
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00002Table.csv,69670.22,5068.53,3112.93,20413.37,1485.1,912.08849,0.1,0.25,2
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00003Table.csv,66162.5,6350.74,3536.21,19385.61,1860.8,1036.10953,0.1,0.4,3
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00004Table.csv,62814.66,7783.32,4168.06,18404.7,2280.5,1221.24158,0.1,0.55,4
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00005Table.csv,59942.55,9242.99,4794.49,17563.17,2708.2,1404.78557,0.1,0.7,5
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00006Table.csv,57443.84,10743.52,5430.41,16831.05,3147.9,1591.11013,0.1,0.85,6
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00007Table.csv,83451.41,3761.95,3213.96,24451.26,1102.3,941.69028,0.3,0.1,7
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00008Table.csv,79335.78,4938.59,3383.43,23245.38,1447,991.34499,0.3,0.25,8
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00009Table.csv,75849.35,6125.51,3660.68,22223.86,1794.8,1072.57924,0.3,0.4,9
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00010Table.csv,72431.11,7439.53,4274.15,21222.32,2179.8,1252.32595,0.3,0.55,10
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00011Table.csv,69374.94,8819.86,4896.43,20326.86,2584.2,1434.65399,0.3,0.7,11
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00012Table.csv,66702.8,10236.56,5521.54,19543.92,2999.3,1617.81122,0.3,0.85,12
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00013Table.csv,92031.75,3693.61,3471.98,26965.3,1082.2,1017.29014,0.5,0.1,13
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00014Table.csv,87817.38,4841.17,3628.23,25730.49,1418.5,1063.07139,0.5,0.25,14
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00015Table.csv,84327.3,5955.17,3816.72,24707.9,1744.9,1118.29896,0.5,0.4,15
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00016Table.csv,80862.21,7201.08,4377.5,23692.63,2109.9,1282.6075,0.5,0.55,16
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00017Table.csv,77699.26,8520.39,4993.3,22765.88,2496.5,1463.0369,0.5,0.7,17
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00018Table.csv,74888.14,9884.61,5607.81,21942.23,2896.2,1643.08833,0.5,0.85,18
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00019Table.csv,99414.74,3693.6,3707.23,29128.52,1082.2,1086.21839,0.7,0.1,19
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00020Table.csv,94888.56,4891.57,3867.27,27802.35,1433.2,1133.11011,0.7,0.25,20
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00021Table.csv,91215.76,6044.1,4057.72,26726.22,1770.9,1188.91196,0.7,0.4,21
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00022Table.csv,87820.17,7239.59,4564.55,25731.31,2121.2,1337.41315,0.7,0.55,22
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00023Table.csv,84635.55,8524.77,5180.65,24798.22,2497.8,1517.93045,0.7,0.7,23
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00024Table.csv,81842.28,9811.78,5780.4,23979.79,2874.9,1693.6572,0.7,0.85,24
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00025Table.csv,105988.05,3698.56,3913.71,31054.5,1083.7,1146.71703,0.9,0.1,25
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00026Table.csv,101165.33,4951.23,4081.29,29641.44,1450.7,1195.81797,0.9,0.25,26
9.5,5A,Elec,ORD+elecres+slab+IECC_2006_para00027Table.csv,97321.81,6131.49,4280.07,28515.29,1796.5,1254.06051,0.9,0.4,27
