E+Version,Climate,System,Parametric,Heating [kBtuh],Cooling [kBtuh],Fan [kBtuh],Heat [kW],Cool [kW],Fan [kW],U,SHGC,Run
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00017Table.csv,0,9.87,2.16,0,2.9,0.63288,0.5,0.7,17
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00018Table.csv,0,10.78,2.41,0,3.2,0.70613,0.5,0.85,18
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00019Table.csv,0,6.65,1.32,0,1.9,0.38676,0.7,0.1,19
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00020Table.csv,0,7.09,1.46,0,2.1,0.42778,0.7,0.25,20
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00021Table.csv,0,7.76,1.64,0,2.3,0.48052,0.7,0.4,21
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00022Table.csv,0,9.29,1.97,0,2.7,0.57721,0.7,0.55,22
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00023Table.csv,0,10.14,2.22,0,3,0.65046,0.7,0.7,23
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00024Table.csv,0,11.03,2.47,0,3.2,0.72371,0.7,0.85,24
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00025Table.csv,0,6.78,1.35,0,2,0.39555,0.9,0.1,25
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00026Table.csv,0,7.24,1.49,0,2.1,0.43657,0.9,0.25,26
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00027Table.csv,0,7.79,1.65,0,2.3,0.48345,0.9,0.4,27
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00028Table.csv,0,9.47,2.04,0,2.8,0.59772,0.9,0.55,28
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00029Table.csv,0,10.38,2.29,0,3,0.67097,0.9,0.7,29
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00030Table.csv,0,11.23,2.52,0,3.3,0.73836,0.9,0.85,30
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00031Table.csv,0,6.86,1.37,0,2,0.40141,1.1,0.1,31
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00032Table.csv,0,7.33,1.51,0,2.1,0.44243,1.1,0.25,32
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00033Table.csv,0,8.76,1.83,0,2.6,0.53619,1.1,0.4,33
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00034Table.csv,0,9.58,2.07,0,2.8,0.60651,1.1,0.55,34
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00035Table.csv,0,10.46,2.31,0,3.1,0.67683,1.1,0.7,35
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2006_para00036Table.csv,0,11.27,2.53,0,3.3,0.74129,1.1,0.85,36
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00001Table.csv,0,4.52,3.77,0,1.3,1.10461,0.1,0.1,1
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00002Table.csv,0,5.08,1.09,0,1.5,0.31937,0.1,0.25,2
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00003Table.csv,0,5.72,1.27,0,1.7,0.37211,0.1,0.4,3
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00004Table.csv,0,7.11,1.6,0,2.1,0.4688,0.1,0.55,4
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00005Table.csv,0,7.94,1.83,0,2.3,0.53619,0.1,0.7,5
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00006Table.csv,0,8.76,2.06,0,2.6,0.60358,0.1,0.85,6
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00007Table.csv,0,4.65,0.96,0,1.4,0.28128,0.3,0.1,7
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00008Table.csv,0,5.2,0,0,1.5,0,0.3,0.25,8
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00009Table.csv,0,5.84,1.3,0,1.7,0.3809,0.3,0.4,9
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00010Table.csv,0,7.22,1.63,0,2.1,0.47759,0.3,0.55,10
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00011Table.csv,0,8.04,1.85,0,2.4,0.54205,0.3,0.7,11
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00012Table.csv,0,8.86,2.08,0,2.6,0.60944,0.3,0.85,12
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00013Table.csv,0,4.8,1,0,1.4,0.293,0.5,0.1,13
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00014Table.csv,0,5.31,1.15,0,1.6,0.33695,0.5,0.25,14
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00015Table.csv,0,5.93,1.33,0,1.7,0.38969,0.5,0.4,15
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00016Table.csv,0,7.34,1.66,0,2.2,0.48638,0.5,0.55,16
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00017Table.csv,0,8.14,1.88,0,2.4,0.55084,0.5,0.7,17
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00018Table.csv,0,8.94,2.1,0,2.6,0.6153,0.5,0.85,18
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00019Table.csv,0,4.95,1.04,0,1.5,0.30472,0.7,0.1,19
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00020Table.csv,0,5.46,1.19,0,1.6,0.34867,0.7,0.25,20
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00021Table.csv,0,6.1,1.37,0,1.8,0.40141,0.7,0.4,21
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00022Table.csv,0,7.56,1.71,0,2.2,0.50103,0.7,0.55,22
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00023Table.csv,0,8.34,1.93,0,2.4,0.56549,0.7,0.7,23
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00024Table.csv,0,9.11,2.14,0,2.7,0.62702,0.7,0.85,24
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00025Table.csv,0,5.09,1.07,0,1.5,0.31351,0.9,0.1,25
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00026Table.csv,0,5.6,1.22,0,1.6,0.35746,0.9,0.25,26
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00027Table.csv,0,6.98,1.55,0,2,0.45415,0.9,0.4,27
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00028Table.csv,0,7.77,1.77,0,2.3,0.51861,0.9,0.55,28
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00029Table.csv,0,8.54,1.98,0,2.5,0.58014,0.9,0.7,29
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00030Table.csv,0,9.27,2.18,0,2.7,0.63874,0.9,0.85,30
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00031Table.csv,0,5.17,1.09,0,1.5,0.31937,1.1,0.1,31
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00032Table.csv,0,5.68,1.24,0,1.7,0.36332,1.1,0.25,32
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00033Table.csv,0,7.09,1.58,0,2.1,0.46294,1.1,0.4,33
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00034Table.csv,0,7.87,1.79,0,2.3,0.52447,1.1,0.55,34
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00035Table.csv,0,8.62,2,0,2.5,0.586,1.1,0.7,35
9.5,5A,Gas,ORD+gasfurnace+slab+IECC_2018_para00036Table.csv,0,9.32,2.2,0,2.7,0.6446,1.1,0.85,36
9.5,6A,Elec,BVT+elecres+slab+1990_para00001Table.csv,64.61,0,3.05,18.93,0,0.89365,0.1,0.1,1
9.5,6A,Elec,BVT+elecres+slab+1990_para00002Table.csv,64.61,0,1.9,18.93,0,0.5567,0.1,0.25,2
9.5,6A,Elec,BVT+elecres+slab+1990_para00003Table.csv,64.61,0,1.9,18.93,0,0.5567,0.1,0.4,3
9.5,6A,Elec,BVT+elecres+slab+1990_para00004Table.csv,64.61,0,2.02,18.93,0,0.59186,0.1,0.55,4
9.5,6A,Elec,BVT+elecres+slab+1990_para00005Table.csv,64.61,0,2.28,18.93,0,0.66804,0.1,0.7,5
9.5,6A,Elec,BVT+elecres+slab+1990_para00006Table.csv,64.61,0,2.54,18.93,0,0.74422,0.1,0.85,6
9.5,6A,Elec,BVT+elecres+slab+1990_para00007Table.csv,68.59,0,2.02,20.1,0,0.59186,0.3,0.1,7
9.5,6A,Elec,BVT+elecres+slab+1990_para00008Table.csv,68.59,0,0,20.1,0,0,0.3,0.25,8
9.5,6A,Elec,BVT+elecres+slab+1990_para00009Table.csv,68.59,0,2.02,20.1,0,0.59186,0.3,0.4,9
9.5,6A,Elec,BVT+elecres+slab+1990_para00010Table.csv,68.59,0,2.04,20.1,0,0.59772,0.3,0.55,10
9.5,6A,Elec,BVT+elecres+slab+1990_para00011Table.csv,68.59,0,2.29,20.1,0,0.67097,0.3,0.7,11
9.5,6A,Elec,BVT+elecres+slab+1990_para00012Table.csv,68.59,0,2.54,20.1,0,0.74422,0.3,0.85,12
9.5,6A,Elec,BVT+elecres+slab+1990_para00013Table.csv,71.97,0,2.13,21.09,0,0.62409,0.5,0.1,13
9.5,6A,Elec,BVT+elecres+slab+1990_para00014Table.csv,71.97,0,2.13,21.09,0,0.62409,0.5,0.25,14
9.5,6A,Elec,BVT+elecres+slab+1990_para00015Table.csv,71.97,0,2.13,21.09,0,0.62409,0.5,0.4,15
9.5,6A,Elec,BVT+elecres+slab+1990_para00016Table.csv,71.97,0,2.13,21.09,0,0.62409,0.5,0.55,16
9.5,6A,Elec,BVT+elecres+slab+1990_para00017Table.csv,71.97,0,2.3,21.09,0,0.6739,0.5,0.7,17
9.5,6A,Elec,BVT+elecres+slab+1990_para00018Table.csv,71.97,0,2.55,21.09,0,0.74715,0.5,0.85,18
9.5,6A,Elec,BVT+elecres+slab+1990_para00019Table.csv,74.88,0,2.23,21.94,0,0.65339,0.7,0.1,19
9.5,6A,Elec,BVT+elecres+slab+1990_para00020Table.csv,74.88,0,2.23,21.94,0,0.65339,0.7,0.25,20
9.5,6A,Elec,BVT+elecres+slab+1990_para00021Table.csv,74.89,0,2.23,21.94,0,0.65339,0.7,0.4,21
9.5,6A,Elec,BVT+elecres+slab+1990_para00022Table.csv,74.89,0,2.23,21.94,0,0.65339,0.7,0.55,22
9.5,6A,Elec,BVT+elecres+slab+1990_para00023Table.csv,74.89,0,2.36,21.94,0,0.69148,0.7,0.7,23
9.5,6A,Elec,BVT+elecres+slab+1990_para00024Table.csv,74.89,0,2.6,21.94,0,0.7618,0.7,0.85,24
9.5,6A,Elec,BVT+elecres+slab+1990_para00025Table.csv,77.42,0,2.31,22.68,0,0.67683,0.9,0.1,25
9.5,6A,Elec,BVT+elecres+slab+1990_para00026Table.csv,77.42,0,2.31,22.68,0,0.67683,0.9,0.25,26
9.5,6A,Elec,BVT+elecres+slab+1990_para00027Table.csv,77.42,0,2.31,22.68,0,0.67683,0.9,0.4,27
9.5,6A,Elec,BVT+elecres+slab+1990_para00028Table.csv,77.42,0,2.31,22.68,0,0.67683,0.9,0.55,28
9.5,6A,Elec,BVT+elecres+slab+1990_para00029Table.csv,77.42,0,2.42,22.68,0,0.70906,0.9,0.7,29
9.5,6A,Elec,BVT+elecres+slab+1990_para00030Table.csv,77.42,0,2.64,22.68,0,0.77352,0.9,0.85,30
9.5,6A,Elec,BVT+elecres+slab+1990_para00031Table.csv,78.89,0,2.35,23.11,0,0.68855,1.1,0.1,31
9.5,6A,Elec,BVT+elecres+slab+1990_para00032Table.csv,78.89,0,2.35,23.11,0,0.68855,1.1,0.25,32
9.5,6A,Elec,BVT+elecres+slab+1990_para00033Table.csv,78.89,0,2.35,23.11,0,0.68855,1.1,0.4,33
9.5,6A,Elec,BVT+elecres+slab+1990_para00034Table.csv,78.89,0,2.35,23.11,0,0.68855,1.1,0.55,34
9.5,6A,Elec,BVT+elecres+slab+1990_para00035Table.csv,78.89,0,2.43,23.11,0,0.71199,1.1,0.7,35
9.5,6A,Elec,BVT+elecres+slab+1990_para00036Table.csv,78.89,0,2.65,23.11,0,0.77645,1.1,0.85,36
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00001Table.csv,48.39,0,3.05,14.18,0,0.89365,0.1,0.1,1
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00002Table.csv,48.13,0,1.37,14.1,0,0.40141,0.1,0.25,2
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00003Table.csv,47.25,0,1.35,13.84,0,0.39555,0.1,0.4,3
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00004Table.csv,47.55,0,1.59,13.93,0,0.46587,0.1,0.55,4
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00005Table.csv,47.29,0,1.84,13.86,0,0.53912,0.1,0.7,5
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00006Table.csv,47.04,0,2.08,13.78,0,0.60944,0.1,0.85,6
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00007Table.csv,52.5,0,1.51,15.38,0,0.44243,0.3,0.1,7
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00008Table.csv,52.5,0,0,15.38,0,0,0.3,0.25,8
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00009Table.csv,52.03,0,1.5,15.24,0,0.4395,0.3,0.4,9
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00010Table.csv,52.12,0,1.63,15.27,0,0.47759,0.3,0.55,10
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00011Table.csv,51.87,0,1.87,15.2,0,0.54791,0.3,0.7,11
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00012Table.csv,51.62,0,2.12,15.12,0,0.62116,0.3,0.85,12
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00013Table.csv,55.99,0,1.62,16.41,0,0.47466,0.5,0.1,13
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00014Table.csv,55.99,0,1.62,16.41,0,0.47466,0.5,0.25,14
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00015Table.csv,55.99,0,1.62,16.41,0,0.47466,0.5,0.4,15
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00016Table.csv,55.99,0,1.66,16.41,0,0.48638,0.5,0.55,16
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00017Table.csv,55.76,0,1.9,16.34,0,0.5567,0.5,0.7,17
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00018Table.csv,55.51,0,2.14,16.26,0,0.62702,0.5,0.85,18
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00019Table.csv,58.99,0,1.72,17.28,0,0.50396,0.7,0.1,19
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00020Table.csv,58.99,0,1.72,17.28,0,0.50396,0.7,0.25,20
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00021Table.csv,58.99,0,1.72,17.28,0,0.50396,0.7,0.4,21
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00022Table.csv,58.62,0,1.71,17.18,0,0.50103,0.7,0.55,22
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00023Table.csv,58.99,0,1.97,17.28,0,0.57721,0.7,0.7,23
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00024Table.csv,58.83,0,2.21,17.24,0,0.64753,0.7,0.85,24
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00025Table.csv,61.61,0,1.8,18.05,0,0.5274,0.9,0.1,25
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00026Table.csv,61.61,0,1.8,18.05,0,0.5274,0.9,0.25,26
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00027Table.csv,61.61,0,1.8,18.05,0,0.5274,0.9,0.4,27
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00028Table.csv,61.42,0,1.8,18,0,0.5274,0.9,0.55,28
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00029Table.csv,61.61,0,2.03,18.05,0,0.59479,0.9,0.7,29
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00030Table.csv,61.61,0,2.26,18.05,0,0.66218,0.9,0.85,30
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00031Table.csv,63.12,0,1.85,18.49,0,0.54205,1.1,0.1,31
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00032Table.csv,63.12,0,1.85,18.49,0,0.54205,1.1,0.25,32
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00033Table.csv,63.12,0,1.85,18.49,0,0.54205,1.1,0.4,33
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00034Table.csv,63.13,0,1.85,18.5,0,0.54205,1.1,0.55,34
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00035Table.csv,63.13,0,2.05,18.5,0,0.60065,1.1,0.7,35
9.5,6A,Elec,BVT+elecres+slab+IECC_2006_para00036Table.csv,63.13,0,2.27,18.5,0,0.66511,1.1,0.85,36
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00001Table.csv,28.14,0,3.04,8.25,0,0.89072,0.1,0.1,1
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00002Table.csv,28.05,0,0.83,8.22,0,0.24319,0.1,0.25,2
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00003Table.csv,27.81,0,1.05,8.15,0,0.30765,0.1,0.4,3
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00004Table.csv,27.57,0,1.28,8.08,0,0.37504,0.1,0.55,4
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00005Table.csv,27.33,0,1.5,8.01,0,0.4395,0.1,0.7,5
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00006Table.csv,27.1,0,1.71,7.94,0,0.50103,0.1,0.85,6
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00007Table.csv,32.72,0,0.89,9.59,0,0.26077,0.3,0.1,7
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00008Table.csv,32.71,0,0,9.58,0,0,0.3,0.25,8
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00009Table.csv,32.49,0,1.1,9.52,0,0.3223,0.3,0.4,9
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00010Table.csv,32.24,0,1.33,9.45,0,0.38969,0.3,0.55,10
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00011Table.csv,32,0,1.56,9.38,0,0.45708,0.3,0.7,11
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00012Table.csv,31.77,0,1.78,9.31,0,0.52154,0.3,0.85,12
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00013Table.csv,36.65,0,1.01,10.74,0,0.29593,0.5,0.1,13
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00014Table.csv,36.64,0,1.01,10.74,0,0.29593,0.5,0.25,14
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00015Table.csv,36.5,0,1.15,10.69,0,0.33695,0.5,0.4,15
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00016Table.csv,36.25,0,1.38,10.62,0,0.40434,0.5,0.55,16
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00017Table.csv,36.01,0,1.61,10.55,0,0.47173,0.5,0.7,17
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00018Table.csv,35.77,0,1.83,10.48,0,0.53619,0.5,0.85,18
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00019Table.csv,40.06,0,1.12,11.74,0,0.32816,0.7,0.1,19
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00020Table.csv,40.06,0,1.12,11.74,0,0.32816,0.7,0.25,20
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00021Table.csv,39.94,0,1.23,11.7,0,0.36039,0.7,0.4,21
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00022Table.csv,39.7,0,1.46,11.63,0,0.42778,0.7,0.55,22
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00023Table.csv,39.45,0,1.69,11.56,0,0.49517,0.7,0.7,23
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00024Table.csv,39.22,0,1.91,11.49,0,0.55963,0.7,0.85,24
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00025Table.csv,43.06,0,1.21,12.62,0,0.35453,0.9,0.1,25
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00026Table.csv,43.05,0,1.21,12.61,0,0.35453,0.9,0.25,26
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00027Table.csv,42.95,0,1.31,12.58,0,0.38383,0.9,0.4,27
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00028Table.csv,42.7,0,1.54,12.51,0,0.45122,0.9,0.55,28
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00029Table.csv,42.47,0,1.77,12.44,0,0.51861,0.9,0.7,29
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00030Table.csv,42.24,0,1.98,12.38,0,0.58014,0.9,0.85,30
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00031Table.csv,44.8,0,1.27,13.13,0,0.37211,1.1,0.1,31
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00032Table.csv,44.79,0,1.27,13.12,0,0.37211,1.1,0.25,32
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00033Table.csv,44.71,0,1.34,13.1,0,0.39262,1.1,0.4,33
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00034Table.csv,44.46,0,1.58,13.03,0,0.46294,1.1,0.55,34
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00035Table.csv,44.23,0,1.8,12.96,0,0.5274,1.1,0.7,35
9.5,6A,Elec,BVT+elecres+slab+IECC_2018_para00036Table.csv,44.01,0,2,12.89,0,0.586,1.1,0.85,36
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00001Table.csv,0,8.74,3.79,0,2.6,1.11047,0.1,0.1,1
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00002Table.csv,0,8.58,1.87,0,2.5,0.54791,0.1,0.25,2
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00003Table.csv,0,8.15,1.87,0,2.4,0.54791,0.1,0.4,3
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00004Table.csv,0,8.95,2.09,0,2.6,0.61237,0.1,0.55,4
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00005Table.csv,0,10.26,2.35,0,3,0.68855,0.1,0.7,5
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00006Table.csv,0,11.2,2.61,0,3.3,0.76473,0.1,0.85,6
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00007Table.csv,0,8.76,1.88,0,2.6,0.55084,0.3,0.1,7
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00008Table.csv,0,9.11,0,0,2.7,0,0.3,0.25,8
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00009Table.csv,0,9.01,2,0,2.6,0.586,0.3,0.4,9
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00010Table.csv,0,9.02,2.11,0,2.6,0.61823,0.3,0.55,10
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00011Table.csv,0,10.31,2.36,0,3,0.69148,0.3,0.7,11
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00012Table.csv,0,11.23,2.61,0,3.3,0.76473,0.3,0.85,12
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00013Table.csv,0,9.92,2.1,0,2.9,0.6153,0.5,0.1,13
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00014Table.csv,0,9.6,2.1,0,2.8,0.6153,0.5,0.25,14
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00015Table.csv,0,9.46,2.1,0,2.8,0.6153,0.5,0.4,15
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00016Table.csv,0,9.08,2.12,0,2.7,0.62116,0.5,0.55,16
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00017Table.csv,0,10.36,2.37,0,3,0.69441,0.5,0.7,17
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00018Table.csv,0,11.26,2.62,0,3.3,0.76766,0.5,0.85,18
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00019Table.csv,0,10.19,2.16,0,3,0.63288,0.7,0.1,19
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00020Table.csv,0,9.96,2.2,0,2.9,0.6446,0.7,0.25,20
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00021Table.csv,0,9.82,2.2,0,2.9,0.6446,0.7,0.4,21
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00022Table.csv,0,9.71,2.2,0,2.8,0.6446,0.7,0.55,22
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00023Table.csv,0,10.57,2.43,0,3.1,0.71199,0.7,0.7,23
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00024Table.csv,0,11.43,2.66,0,3.3,0.77938,0.7,0.85,24
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00025Table.csv,0,10.42,2.21,0,3.1,0.64753,0.9,0.1,25
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00026Table.csv,0,10.28,2.28,0,3,0.66804,0.9,0.25,26
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00027Table.csv,0,10.12,2.28,0,3,0.66804,0.9,0.4,27
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00028Table.csv,0,10.02,2.28,0,2.9,0.66804,0.9,0.55,28
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00029Table.csv,0,10.77,2.48,0,3.2,0.72664,0.9,0.7,29
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00030Table.csv,0,11.61,2.7,0,3.4,0.7911,0.9,0.85,30
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00031Table.csv,0,10.57,2.25,0,3.1,0.65925,1.1,0.1,31
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00032Table.csv,0,10.44,2.32,0,3.1,0.67976,1.1,0.25,32
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00033Table.csv,0,10.3,2.32,0,3,0.67976,1.1,0.4,33
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00034Table.csv,0,10.2,2.32,0,3,0.67976,1.1,0.55,34
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00035Table.csv,0,10.83,2.5,0,3.2,0.7325,1.1,0.7,35
9.5,6A,Gas,BVT+gasfurnace+slab+1990_para00036Table.csv,0,11.64,2.71,0,3.4,0.79403,1.1,0.85,36
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00001Table.csv,0,6.44,3.79,0,1.9,1.11047,0.1,0.1,1
9.5,6A,Gas,BVTgasfurnace+slab+IECC_2006_para00002Table.csv,0,6.08,1.35,0,1.8,0.39555,0.1,0.25,2
